time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-11-01 00:00:00,11.1,9.5,90,0,0,200,5,13,1027.1,0,3
2024-11-01 01:00:00,11,9.6,91,0,0,130,3.6,8,1026.6,0,3
2024-11-01 02:00:00,11,9.6,91,0,0,50,2.5,6,1026.4,0,4
2024-11-01 03:00:00,11,9.6,91,0,0,300,1.8,4,1026.2,0,3
2024-11-01 04:00:00,11.1,9.5,90,0,0,190,5,13,1026,0,3
2024-11-01 05:00:00,10.7,9.3,91,0,0,180,7.9,12,1026.1,0,7
2024-11-01 06:00:00,10.5,8.9,90,0,0,210,6.8,13,1026,0,7
2024-11-01 07:00:00,10.2,9.3,94,0,0,230,5.4,10,1025.8,0,7
2024-11-01 08:00:00,10.3,8.7,90,0,0,200,6.1,15,1026,0,7
2024-11-01 09:00:00,10.2,8.8,91,0,0,210,8.3,15,1026.3,0,7
2024-11-01 10:00:00,10.4,8.7,89,0,0,200,9,17,1026.2,0,7
2024-11-01 11:00:00,10.8,8.9,88,0,0,200,7.6,17,1026.2,0,4
2024-11-01 12:00:00,10.9,8.6,86,0,0,200,9,16,1026,0,7
2024-11-01 13:00:00,10.8,8.7,87,0,0,210,10.4,19,1025.6,0,3
2024-11-01 14:00:00,11.1,8.3,83,0,0,200,10.4,19,1025.2,0,4
2024-11-01 15:00:00,11.3,8.5,83,0,0,220,8.3,14,1025,0,4
2024-11-01 16:00:00,11.5,8.5,82,0,0,210,6.5,10,1024.7,0,4
2024-11-01 17:00:00,11.4,8.3,81,0,0,200,6.8,11,1024.6,0,4
2024-11-01 18:00:00,11.2,8.9,86,0,0,200,4.3,10,1025,0,4
2024-11-01 19:00:00,11.1,8.1,82,0,0,270,4,15,1025.6,0,4
2024-11-01 20:00:00,10.9,7.6,80,0,0,320,6.8,12,1026.1,0,4
2024-11-01 21:00:00,10.7,7.8,82,0,0,320,5.4,9,1026.6,0,4
2024-11-01 22:00:00,10.7,7.6,81,0,0,330,4.7,8,1026.9,0,4
2024-11-01 23:00:00,10.6,7.3,80,0,0,340,5.8,9,1027.1,0,4
2024-11-02 00:00:00,10.5,7.2,80,0,0,350,5.4,12,1027.7,0,4
2024-11-02 01:00:00,10.5,7.4,81,0,0,340,5.4,14,1027.7,0,4
2024-11-02 02:00:00,10.4,7.5,82,0,0,360,4,8,1027.9,0,4
2024-11-02 03:00:00,10.2,7.8,85,0,0,30,2.5,5,1027.8,0,4
2024-11-02 04:00:00,9.9,8.3,90,0,0,40,1.1,3,1028,0,4
2024-11-02 05:00:00,9.9,7.8,87,0,0,70,3.2,7,1028.4,0,4
2024-11-02 06:00:00,9.8,8.1,89,0,0,20,4.3,9,1028.6,0,4
2024-11-02 07:00:00,9.9,8.2,89,0,0,30,1.4,4,1028.9,0,4
2024-11-02 08:00:00,10.1,8,87,0,0,350,3.6,7,1029.6,0,4
2024-11-02 09:00:00,10.4,8.2,86,0,0,360,4.3,8,1030.3,0,4
2024-11-02 10:00:00,11.2,7.9,80,0,0,30,5.8,10,1030.8,0,4
2024-11-02 11:00:00,11.6,7.9,78,0,0,30,6.1,11,1030.6,0,4
2024-11-02 12:00:00,11.8,8.1,78,0,0,20,7.9,14,1030.5,0,4
2024-11-02 13:00:00,12,8.3,78,0,0,10,9,14,1030.2,0,4
2024-11-02 14:00:00,12.4,8.5,77,0,0,10,8.3,15,1029.8,0,4
2024-11-02 15:00:00,12.6,8.3,75,0,0,30,7.2,16,1029.5,0,4
2024-11-02 16:00:00,12.5,8.6,77,0,0,50,5.4,10,1029.6,0,4
2024-11-02 17:00:00,12.3,8.4,77,0,0,50,6.1,13,1029.9,0,4
2024-11-02 18:00:00,12.3,7.6,73,0,0,80,7.6,21,1030.2,0,4
2024-11-02 19:00:00,12,8.1,77,0,0,110,5.4,14,1030.4,0,4
2024-11-02 20:00:00,11.4,8.4,82,0,0,320,2.5,5,1030.7,0,4
2024-11-02 21:00:00,11.5,8.4,81,0,0,320,3.2,7,1031,0,4
2024-11-02 22:00:00,11.9,8.4,79,0,0,40,3.6,14,1031.2,0,4
2024-11-02 23:00:00,11.8,8.1,78,0,0,50,4.7,9,1031.2,0,4
2024-11-03 00:00:00,12.7,7.2,69,0,0,120,5,23,1031,0,4
2024-11-03 01:00:00,12.3,7.2,71,0,0,130,6.5,18,1031.3,0,4
2024-11-03 02:00:00,11.7,7.8,77,0,0,140,5,14,1031,0,4
2024-11-03 03:00:00,11.5,7.6,77,0,0,90,3.2,9,1030.8,0,4
2024-11-03 04:00:00,11.2,7.5,78,0,0,70,2.9,6,1030.4,0,4
2024-11-03 05:00:00,10.9,7.6,80,0,0,50,4,12,1030.1,0,4
2024-11-03 06:00:00,10,7.2,83,0,0,40,5.8,13,1030.1,0,4
2024-11-03 07:00:00,9.5,6.8,83,0,0,40,6.1,12,1030.3,0,4
2024-11-03 08:00:00,9.2,6.5,83,0,0,40,7.2,13,1030.7,0,4
2024-11-03 09:00:00,9.6,6.3,80,0,0,30,8.3,14,1030.7,0,4
2024-11-03 10:00:00,10.3,6.6,78,0,0,40,7.9,14,1030.8,0,4
2024-11-03 11:00:00,11.3,6.8,74,0,0,30,8.3,12,1030.9,0,4
2024-11-03 12:00:00,12.3,6.1,66,0,0,80,7.9,17,1030.4,0,4
2024-11-03 13:00:00,13.3,6.4,63,0,0,160,8.6,16,1030.1,43,3
2024-11-03 14:00:00,13.2,6.5,64,0,0,160,9.4,18,1029.6,57,3
2024-11-03 15:00:00,13.7,6.8,63,0,0,180,10.8,17,1029.1,57,3
2024-11-03 16:00:00,13,6.6,65,0,0,160,10.1,18,1029.1,60,1
2024-11-03 17:00:00,11.7,6.6,71,0,0,130,7.2,14,1029,50,1
2024-11-03 18:00:00,10,6.2,77,0,0,130,7.2,12,1029.4,0,1
2024-11-03 19:00:00,7.5,5.5,87,0,0,160,5,9,1029.9,0,1
2024-11-03 20:00:00,6.9,5.2,89,0,0,110,3.6,7,1029.7,0,4
2024-11-03 21:00:00,4.6,3.6,93,0,0,60,2.2,5,1030,0,1
2024-11-03 22:00:00,5.6,4.7,94,0,0,40,4,8,1030,0,1
2024-11-03 23:00:00,4.8,3.6,92,0,0,50,4.7,9,1030.2,0,1
2024-11-04 00:00:00,4.3,3.3,93,0,0,60,4.3,9,1030,0,1
2024-11-04 01:00:00,4.2,3.5,95,0,0,50,4,7,1030.1,0,3
2024-11-04 02:00:00,3.4,3.1,98,0,0,40,3.6,6,1030,0,4
2024-11-04 03:00:00,5.1,4.5,96,0,0,40,3.6,6,1029.8,0,3
2024-11-04 04:00:00,4.4,3.8,96,0,0,100,2.2,7,1029.7,0,4
2024-11-04 05:00:00,5.9,5.2,95,0,0,340,1.8,5,1029.6,0,3
2024-11-04 06:00:00,6.6,5.2,91,0,0,330,3.2,5,1029.6,0,4
2024-11-04 07:00:00,6,4.8,92,0,0,360,5.4,10,1029.5,0,3
2024-11-04 08:00:00,5.4,4.4,93,0,0,340,4.7,8,1029.7,0,4
2024-11-04 09:00:00,5.7,4.2,90,0,0,320,4.7,8,1030.1,0,2
2024-11-04 10:00:00,7.6,4.7,82,0,0,360,4.7,9,1029.8,59,1
2024-11-04 11:00:00,9.4,5,74,0,0,320,3.6,9,1029.8,60,2
2024-11-04 12:00:00,10.5,5.1,69,0,0,240,4,11,1029.3,59,1
2024-11-04 13:00:00,11.1,5.6,69,0,0,260,5,11,1028.5,60,1
2024-11-04 14:00:00,11.8,6.3,69,0,0,300,5.8,13,1027.9,60,1
2024-11-04 15:00:00,11.5,6.6,72,0,0,310,9.7,19,1027.4,60,1
2024-11-04 16:00:00,10.5,6.4,76,0,0,320,9.7,17,1027,60,1
2024-11-04 17:00:00,9,6.1,82,0,0,330,9,13,1026.9,51,1
2024-11-04 18:00:00,7.4,5.5,88,0,0,330,7.2,12,1027.3,0,1
2024-11-04 19:00:00,6,4.8,92,0,0,320,5.8,9,1027.6,0,1
2024-11-04 20:00:00,4.9,4,94,0,0,20,4.7,7,1027.4,0,1
2024-11-04 21:00:00,3.9,3,94,0,0,330,5,8,1027.1,0,1
2024-11-04 22:00:00,3.5,3.1,97,0,0,320,4,6,1026.9,0,1
2024-11-04 23:00:00,2.3,1.7,96,0,0,300,3.2,6,1026.7,0,5
2024-11-05 00:00:00,2.7,2.1,96,0,0,290,3.2,8,1026.6,0,5
2024-11-05 01:00:00,2.4,2,97,0,0,40,4,7,1026.4,0,5
2024-11-05 02:00:00,1.3,0.9,97,0,0,290,3.2,5,1026.2,0,5
2024-11-05 03:00:00,0.7,0.3,97,0,0,10,1.4,5,1026.5,0,5
2024-11-05 04:00:00,0.8,0.5,98,0,0,70,2.9,5,1026.4,0,5
2024-11-05 05:00:00,2.3,2.2,99,0,0,50,2.9,6,1026.4,0,5
2024-11-05 06:00:00,2.8,2.7,99,0,0,310,1.4,4,1026.5,0,5
2024-11-05 07:00:00,3.2,3.1,99,0,0,110,2.9,6,1026.6,0,5
2024-11-05 08:00:00,4.1,3.7,97,0,0,50,5,9,1026.8,0,5
2024-11-05 09:00:00,4.7,4.3,97,0,0,60,5,9,1027,0,5
2024-11-05 10:00:00,5.3,3.8,90,0,0,110,5,11,1027.2,0,3
2024-11-05 11:00:00,5.9,4.1,88,0,0,180,5.8,12,1027.2,0,4
2024-11-05 12:00:00,6.4,4.2,86,0,0,180,5,12,1026.9,0,4
2024-11-05 13:00:00,7,4.3,83,0,0,200,6.5,12,1026.3,0,3
2024-11-05 14:00:00,7.8,5.1,83,0,0,180,6.8,11,1025.9,0,4
2024-11-05 15:00:00,8.3,5.2,81,0,0,210,5,9,1025.6,0,4
2024-11-05 16:00:00,8.4,5.5,82,0,0,280,3.2,7,1025.6,0,4
2024-11-05 17:00:00,8.1,5.6,84,0,0,330,4.3,8,1025.8,0,4
2024-11-05 18:00:00,6.8,5.4,91,0,0,350,5.8,8,1026.2,0,4
2024-11-05 19:00:00,6.2,5.5,95,0,0,340,5.8,10,1026.5,0,4
2024-11-05 20:00:00,6.3,5.9,97,0,0,10,5,10,1026.5,0,5
2024-11-05 21:00:00,6,5.6,97,0,0,350,4,9,1026.6,0,5
2024-11-05 22:00:00,6.1,5.7,97,0,0,340,2.5,6,1026.9,0,5
2024-11-05 23:00:00,6.2,5.9,98,0,0,120,2.9,5,1027.1,0,5
2024-11-06 00:00:00,6.2,5.9,98,0,0,130,2.9,6,1027.3,0,5
2024-11-06 01:00:00,6.5,6.2,98,0,0,120,2.9,6,1027.5,0,5
2024-11-06 02:00:00,6.3,6,98,0,0,150,4.3,8,1027.6,0,5
2024-11-06 03:00:00,6.4,6.1,98,0,0,120,2.9,6,1027.8,0,5
2024-11-06 04:00:00,6.5,6.4,99,0,0,130,2.2,4,1027.9,0,5
2024-11-06 05:00:00,6.7,6.3,97,0.1,0,80,1.4,4,1028.3,0,5
2024-11-06 06:00:00,6.7,6.3,97,0,0,50,4,7,1028.7,0,5
2024-11-06 07:00:00,6.8,6.4,97,0,0,60,3.2,6,1029.1,0,4
2024-11-06 08:00:00,7,5.9,93,0,0,10,5.4,12,1029.8,0,3
2024-11-06 09:00:00,6.9,5.8,93,0,0,340,7.2,13,1030.3,0,4
2024-11-06 10:00:00,6.9,6,94,0,0,10,6.1,10,1031,0,3
2024-11-06 11:00:00,6.8,5.6,92,0,0,10,6.5,10,1031.6,0,4
2024-11-06 12:00:00,7.2,5.5,89,0,0,360,6.1,11,1031.6,0,4
2024-11-06 13:00:00,7.3,5.6,89,0,0,340,6.5,9.3,1031.3,0,4
2024-11-06 14:00:00,7.9,5.9,87,0,0,300,6.8,9.3,1031.2,0,3
2024-11-06 15:00:00,8.2,5.3,82,0,0,300,6.5,11,1031.3,0,4
2024-11-06 16:00:00,7.8,5.4,85,0,0,330,7.9,13,1031.4,0,4
2024-11-06 17:00:00,7.5,5.5,87,0,0,340,8.3,13,1031.5,0,4
2024-11-06 18:00:00,7.2,5.5,89,0,0,340,9.7,15,1032,0,4
2024-11-06 19:00:00,6.9,5.2,89,0,0,340,11.2,17,1032.2,0,4
2024-11-06 20:00:00,6.8,5.1,89,0,0,340,9.7,16,1032.5,0,4
2024-11-06 21:00:00,6.7,4.9,88,0,0,340,11.2,18,1032.6,0,4
2024-11-06 22:00:00,6.7,4.7,87,0,0,340,9,15,1033,0,4
2024-11-06 23:00:00,6.6,4.4,86,0,0,330,9.7,16,1033,0,4
2024-11-07 00:00:00,6.6,4.4,86,0,0,340,9.4,14,1033,0,4
2024-11-07 01:00:00,6.7,4.4,85,0,0,350,9.7,16,1033,0,4
2024-11-07 02:00:00,7,4.1,82,0,0,10,9.4,16,1032.9,0,4
2024-11-07 03:00:00,6.8,3.8,81,0,0,20,10.4,18,1033,0,4
2024-11-07 04:00:00,6.4,3.4,81,0,0,30,8.3,15,1032.8,0,4
2024-11-07 05:00:00,6.1,3.1,81,0,0,40,9,16,1032.8,0,4
2024-11-07 06:00:00,6,3.2,82,0,0,40,7.2,13,1032.5,0,4
2024-11-07 07:00:00,5.8,3,82,0,0,60,6.5,10,1032.6,0,4
2024-11-07 08:00:00,5.6,2.6,81,0,0,70,6.8,14,1033.2,0,4
2024-11-07 09:00:00,5.7,2.7,81,0,0,30,10.1,19,1033.4,0,4
2024-11-07 10:00:00,5.8,2.8,81,0,0,30,11.2,18,1033.6,0,4
2024-11-07 11:00:00,6.2,3.2,81,0,0,20,11.2,17,1033.7,0,4
2024-11-07 12:00:00,6.8,3.6,80,0,0,30,11.2,21,1033.2,0,4
2024-11-07 13:00:00,7.3,3.9,79,0,0,30,10.4,18,1032.7,0,4
2024-11-07 14:00:00,7.7,4.1,78,0,0,30,10.8,18,1032.2,0,4
2024-11-07 15:00:00,8.1,4.3,77,0,0,10,9.7,15,1031.9,0,4
2024-11-07 16:00:00,8.2,4.6,78,0,0,20,8.6,14,1031.6,0,4
2024-11-07 17:00:00,7.9,4.5,79,0,0,40,8.6,15,1031.6,0,4
2024-11-07 18:00:00,7.7,4.1,78,0,0,40,10.8,19,1031.8,0,4
2024-11-07 19:00:00,7.4,3.8,78,0,0,60,9,16,1032.1,0,4
2024-11-07 20:00:00,7.1,3.7,79,0,0,60,8.3,15,1032.1,0,4
2024-11-07 21:00:00,6.9,3.5,79,0,0,50,7.6,13,1032.1,0,4
2024-11-07 22:00:00,6.7,3.1,78,0,0,40,10.1,16,1032.2,0,4
2024-11-07 23:00:00,6.8,3.4,79,0,0,50,9.4,16,1032.3,0,4
2024-11-08 00:00:00,6.8,3.6,80,0,0,70,7.9,16,1032.1,0,4
2024-11-08 01:00:00,6.9,3.9,81,0,0,50,7.9,13,1031.5,0,4
2024-11-08 02:00:00,7,4.1,82,0,0,60,5.4,12,1030.9,0,4
2024-11-08 03:00:00,7,4.3,83,0,0,60,5,12,1030.5,0,4
2024-11-08 04:00:00,7.1,4.2,82,0,0,70,6.1,14,1029.7,0,4
2024-11-08 05:00:00,7.1,4.6,84,0,0,30,5.8,10,1029.6,0,4
2024-11-08 06:00:00,7.2,4.7,84,0,0,30,4.7,9,1029.3,0,4
2024-11-08 07:00:00,7.3,4.8,84,0,0,100,2.5,7,1029.1,0,4
2024-11-08 08:00:00,7.3,4.9,85,0,0,50,3.2,6,1029.1,0,8
2024-11-08 09:00:00,7.2,5,86,0,0,80,2.5,6,1029,0,7
2024-11-08 10:00:00,7.3,5.3,87,0,0,40,3.2,7,1028.9,0,7
2024-11-08 11:00:00,7.6,4.9,83,0,0,120,4,12,1028.7,0,7
2024-11-08 12:00:00,7.7,4.8,82,0,0,120,6.1,12,1028.2,0,4
2024-11-08 13:00:00,7.9,5,82,0,0,130,7.2,14,1027.5,0,3
2024-11-08 14:00:00,7.9,4.5,79,0,0,140,7.6,15,1027.2,0,4
2024-11-08 15:00:00,8.1,4.9,80,0,0,120,4.7,10,1026.9,0,4
2024-11-08 16:00:00,8.1,4.7,79,0,0,130,9.7,18,1026.8,0,4
2024-11-08 17:00:00,8.2,5,80,0,0,110,6.1,13,1026.4,0,4
2024-11-08 18:00:00,8.3,5.1,80,0,0,100,4.7,12,1026.7,0,4
2024-11-08 19:00:00,8.5,5.1,79,0,0,120,6.1,10,1026.6,0,4
2024-11-08 20:00:00,8.5,4.9,78,0,0,130,8.6,16,1026.3,0,4
2024-11-08 21:00:00,8.5,4.9,78,0,0,110,9,21,1026.4,0,4
2024-11-08 22:00:00,8.4,5.2,80,0,0,110,6.8,15,1026.7,0,4
2024-11-08 23:00:00,8.2,4.8,79,0,0,110,8.3,15,1026.4,0,4
2024-11-09 00:00:00,8.2,5,80,0,0,110,7.2,14,1026.6,0,4
2024-11-09 01:00:00,8.1,5,81,0,0,110,3.6,8,1026.5,0,4
2024-11-09 02:00:00,8,5.5,84,0,0,80,2.2,5,1026.7,0,4
2024-11-09 03:00:00,8.2,5.3,82,0,0,110,2.2,5,1026.7,0,4
2024-11-09 04:00:00,8,5.5,84,0,0,130,2.9,6,1026.6,0,4
2024-11-09 05:00:00,7.8,5.6,86,0,0,110,3.6,8,1026.5,0,4
2024-11-09 06:00:00,7.7,5.3,85,0,0,140,2.2,6,1026.7,0,4
2024-11-09 07:00:00,7.4,5.2,86,0,0,110,3.6,8,1026.6,0,4
2024-11-09 08:00:00,7.6,5.4,86,0,0,100,3.2,8,1026.8,0,4
2024-11-09 09:00:00,7.8,5.3,84,0,0,40,5,9,1027.2,14,4
2024-11-09 10:00:00,8.2,5.3,82,0,0,60,6.5,12,1027.4,0,4
2024-11-09 11:00:00,8.6,5.5,81,0,0,100,4,8,1027.4,0,4
2024-11-09 12:00:00,9,5.2,77,0,0,230,3.2,10,1027.1,0,4
2024-11-09 13:00:00,9.5,5.7,77,0,0,320,3.2,8,1026.6,3,3
2024-11-09 14:00:00,10.5,6.3,75,0,0,310,5.4,11,1026.2,53,1
2024-11-09 15:00:00,11,6.1,72,0,0,240,5.4,12,1025.9,60,1
2024-11-09 16:00:00,10.6,6.4,75,0,0,240,5,10,1026.1,60,1
2024-11-09 17:00:00,8.7,6.1,84,0,0,320,5.8,9,1026.3,8,1
2024-11-09 18:00:00,8.1,6.1,87,0,0,320,5.8,9,1026.9,0,4
2024-11-09 19:00:00,7.7,5.7,87,0,0,350,5.4,10,1027.2,0,4
2024-11-09 20:00:00,7.2,5.3,88,0,0,360,6.8,12,1027.2,0,4
2024-11-09 21:00:00,7,5.1,88,0,0,350,6.8,11,1027.4,0,4
2024-11-09 22:00:00,6.6,4.8,88,0,0,360,5.4,14,1027.7,0,4
2024-11-09 23:00:00,5.9,4.5,91,0,0,10,6.5,12,1027.9,0,4
2024-11-10 00:00:00,5.9,5,94,0,0,20,4.7,8,1028,0,4
2024-11-10 01:00:00,5.7,5.3,97,0,0,10,4.3,8,1028.1,0,4
2024-11-10 02:00:00,5.6,5.2,97,0,0,20,5,10,1028.1,0,4
2024-11-10 03:00:00,5.5,5.1,97,0,0,50,5,8,1028.1,0,4
2024-11-10 04:00:00,5.4,5,97,0,0,30,5,8,1028.1,0,4
2024-11-10 05:00:00,5.3,4.9,97,0,0,20,4.3,8,1028.3,0,4
2024-11-10 06:00:00,5.4,5,97,0,0,50,2.9,5,1028.3,0,4
2024-11-10 07:00:00,5.5,4.9,96,0,0,60,1.8,9,1028.4,0,4
2024-11-10 08:00:00,5.1,4.7,97,0,0,160,7.6,13,1029.1,0,4
2024-11-10 09:00:00,4.9,4.3,96,0,0,160,7.2,11,1029.2,0,4
2024-11-10 10:00:00,5.2,4.8,97,0,0,170,6.1,10,1029.3,0,4
2024-11-10 11:00:00,5.4,5,97,0,0,180,5,9,1029.4,0,4
2024-11-10 12:00:00,5.4,4.5,94,0,0,130,3.6,8,1029.3,0,3
2024-11-10 13:00:00,5.5,4.6,94,0,0,310,3.2,7,1029.2,0,3
2024-11-10 14:00:00,5.8,4.8,93,0,0,120,4,8,1028.9,0,3
2024-11-10 15:00:00,6,4.8,92,0,0,360,3.2,10,1028.9,0,3
2024-11-10 16:00:00,5.9,5,94,0,0,30,4.7,11,1029.1,0,3
2024-11-10 17:00:00,5.7,5.3,97,0,0,330,5,11,1029.3,0,4
2024-11-10 18:00:00,5.3,5,98,0,0,340,6.1,10,1029.5,0,5
2024-11-10 19:00:00,5.4,5,97,0,0,330,5.8,11,1029.8,0,4
2024-11-10 20:00:00,5.3,4.7,96,0,0,320,5.4,9,1030,0,4
2024-11-10 21:00:00,5.3,4.7,96,0,0,330,5,8,1030.2,0,4
2024-11-10 22:00:00,5.2,4.9,98,0,0,310,5.8,9,1030.6,0,4
2024-11-10 23:00:00,5.2,4.9,98,0,0,340,4,7,1030.8,0,4
2024-11-11 00:00:00,5.2,4.8,97,0,0,330,3.6,7,1031.1,0,4
2024-11-11 01:00:00,4.7,4.3,97,0.1,0,330,6.5,11,1031.2,0,7
2024-11-11 02:00:00,4.8,4.4,97,0,0,350,6.5,10,1031,0,7
2024-11-11 03:00:00,4.9,4.5,97,0,0,360,4.3,7,1030.8,0,4
2024-11-11 04:00:00,4.9,4.3,96,0,0,320,2.5,7,1030.5,0,4
2024-11-11 05:00:00,5,4.4,96,0,0,270,1.8,6,1030.5,0,4
2024-11-11 06:00:00,4.9,4.5,97,0,0,300,6.1,11,1030.6,0,7
2024-11-11 07:00:00,5.1,4.7,97,0,0,290,3.6,8,1030.8,0,7
2024-11-11 08:00:00,4.7,4.3,97,0,0,190,6.8,16,1031.3,0,7
2024-11-11 09:00:00,4.6,4.2,97,0,0,180,9.7,15,1031.6,0,4
2024-11-11 10:00:00,4.7,4,95,0,0,180,10.1,15,1031.1,0,8
2024-11-11 11:00:00,5.1,4.2,94,0,0,180,11.2,17,1030.6,0,7
2024-11-11 12:00:00,5.4,4.7,95,0.1,0,180,9.7,16,1030,0,7
2024-11-11 13:00:00,5.6,4.7,94,0,0,180,11.2,20,1029,0,7
2024-11-11 14:00:00,5.8,5.1,95,0,0,180,12.2,19,1028.7,0,4
2024-11-11 15:00:00,6.1,5.4,95,1.6,0,180,8.3,15,1028.4,0,7
2024-11-11 16:00:00,6.2,5.6,96,1.4,0,160,6.1,11,1028.2,0,7
2024-11-11 17:00:00,6.2,5.3,94,0.8,0,150,6.5,12,1028,0,8
2024-11-11 18:00:00,6.3,5.4,94,0,0,160,6.8,12,1028.4,0,4
2024-11-11 19:00:00,6.4,5.8,96,0,0,170,7.2,13,1028.2,0,3
2024-11-11 20:00:00,6.4,6,97,0,0,180,6.1,10,1028.4,0,4
2024-11-11 21:00:00,6.4,6.1,98,0,0,180,4.3,8,1028,0,5
2024-11-11 22:00:00,6.5,6.1,97,0,0,150,5,10,1027.9,0,5
2024-11-11 23:00:00,6.4,6.3,99,0.1,0,180,5.4,10,1027.2,0,5
2024-11-12 00:00:00,6.2,5.9,98,0,0,190,5,9,1027,0,5
2024-11-12 01:00:00,5.7,5.6,99,0,0,190,6.1,10,1026.9,0,5
2024-11-12 02:00:00,5.5,5.4,99,0,0,180,6.5,10,1026.7,0,5
2024-11-12 03:00:00,5.3,5,98,0,0,180,8.3,17,1026.9,0,5
2024-11-12 04:00:00,5.4,5.4,100,0,0,200,6.5,13,1027,0,5
2024-11-12 05:00:00,5.7,5.7,100,0,0,200,2.5,5,1027.1,0,5
2024-11-12 06:00:00,5.8,5.7,99,0,0,40,2.5,7,1027.3,0,4
2024-11-12 07:00:00,6,5.6,97,0,0,30,2.2,5,1027.9,0,4
2024-11-12 08:00:00,5.6,5.2,97,0,0,330,6.1,10,1028.3,0,4
2024-11-12 09:00:00,6,5.3,95,0,0,330,7.9,13,1028.9,0,3
2024-11-12 10:00:00,6.9,5.8,93,0,0,340,8.6,14,1028.9,0,3
2024-11-12 11:00:00,8.1,5.6,84,0,0,360,9.7,19,1029.1,0,4
2024-11-12 12:00:00,8.1,5.9,86,0,0,360,11.9,19,1029.4,0,4
2024-11-12 13:00:00,8.7,5.6,81,0,0,10,11.2,21,1029.1,0,3
2024-11-12 14:00:00,9,4.4,73,0,0,50,13,26,1029,3,4
2024-11-12 15:00:00,8.9,4.5,74,0,0,60,12.6,29,1029.1,0,4
2024-11-12 16:00:00,9,4,71,0,0,60,11.5,26,1029.4,0,4
2024-11-12 17:00:00,8.8,4.6,75,0,0,50,8.6,20,1029.6,0,4
2024-11-12 18:00:00,8.4,4.8,78,0,0,20,5.8,11,1029.8,0,4
2024-11-12 19:00:00,8.3,5.2,81,0,0,340,7.6,15,1030,0,4
2024-11-12 20:00:00,8.5,5.6,82,0,0,360,10.8,18,1030.3,0,4
2024-11-12 21:00:00,8.5,4.1,74,0,0,20,9.7,21,1030.5,0,4
2024-11-12 22:00:00,8,2.5,68,0,0,50,14.8,29,1030.7,0,4
2024-11-12 23:00:00,7.4,1.9,68,0,0,40,15.5,28,1031.1,0,4
2024-11-13 00:00:00,7,1.7,69,0,0,60,14,25,1031.6,0,4
2024-11-13 01:00:00,6.8,2.1,72,0,0,70,6.5,19,1031.3,0,4
2024-11-13 02:00:00,6.7,2.6,75,0,0,60,5,14,1031.1,0,4
2024-11-13 03:00:00,6.6,3,78,0,0,60,6.5,15,1031.2,0,4
2024-11-13 04:00:00,6.5,2.4,75,0,0,50,6.8,14,1030.9,0,4
2024-11-13 05:00:00,6.1,1.6,73,0,0,70,8.6,21,1031,0,4
2024-11-13 06:00:00,5.9,1.8,75,0,0,70,10.1,20,1031.2,0,4
2024-11-13 07:00:00,6,1.7,74,0,0,100,5,10,1031.2,0,4
2024-11-13 08:00:00,5.7,2.3,79,0,0,360,4.7,12,1031.6,0,4
2024-11-13 09:00:00,5.8,2.6,80,0,0,340,5.4,9,1031.7,0,4
2024-11-13 10:00:00,5.7,2.7,81,0,0,200,4.3,9,1032.1,0,4
2024-11-13 11:00:00,5.8,2.6,80,0,0,200,5.8,10,1032.4,0,4
2024-11-13 12:00:00,6,2.6,79,0,0,170,6.8,11,1032.1,0,4
2024-11-13 13:00:00,6.5,2.8,77,0,0,170,4,8,1032,0,4
2024-11-13 14:00:00,6.9,3.1,77,0,0,180,3.6,8,1031.3,0,4
2024-11-13 15:00:00,6.5,3.7,82,0,0,140,5,10,1030.9,0,7
2024-11-13 16:00:00,6,4.2,88,0.3,0,160,4.7,9,1031.2,0,8
2024-11-13 17:00:00,5.8,4.1,89,0,0,160,3.6,7,1031,0,8
2024-11-13 18:00:00,5.6,3.9,89,0,0,140,5.4,10,1031.2,0,7
2024-11-13 19:00:00,5.3,4,91,0,0,160,6.5,10,1031.3,0,7
2024-11-13 20:00:00,5,3.8,92,0.2,0,170,6.1,10,1031.6,0,7
2024-11-13 21:00:00,4.8,3.8,93,0.4,0,170,6.1,11,1031.4,0,7
2024-11-13 22:00:00,4.7,3.8,94,0.4,0,170,6.5,11,1031.4,0,7
2024-11-13 23:00:00,4.6,3.9,95,0.2,0,170,6.1,11,1031.2,0,7
2024-11-14 00:00:00,4.7,4,95,0,0,170,7.6,13,1031,0,7
2024-11-14 01:00:00,4.7,4.1,96,0.6,0,170,6.1,12,1030.7,0,7
2024-11-14 02:00:00,4.7,4.1,96,0.1,0,160,7.6,14,1030.3,0,7
2024-11-14 03:00:00,4.6,4,96,0.3,0,170,8.6,16,1029.6,0,8
2024-11-14 04:00:00,4.7,4.1,96,0,0,170,7.6,13,1029.1,0,7
2024-11-14 05:00:00,4.7,4.1,96,0.1,0,160,6.8,11,1028.7,0,7
2024-11-14 06:00:00,4.8,4.1,95,0.2,0,160,8.6,14,1028.6,0,7
2024-11-14 07:00:00,4.9,4.3,96,0.1,0,170,9,16,1028.5,0,8
2024-11-14 08:00:00,4.9,4.3,96,0.2,0,170,9.7,19,1028.6,0,8
2024-11-14 09:00:00,5,4.6,97,0.1,0,170,9.7,16,1028.7,0,8
2024-11-14 10:00:00,5.3,4.7,96,0.1,0,160,10.4,19,1028.7,0,7
